SKU,Categories,Stock,Price,Name,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?
719410750015,Drinks,1,349,5 hour Energy Peach Mango Extra,,,,,,
719410800017,Grocery Non-Taxable,1,299,5-hour Energy:Pomegranate,,,,,,
720495900653,Snacks,1,199,T.G.I. Friday's:Snack Chips Cheddar & Sour Cream,,,,,,
720495902619,Snacks,1,199,TGI Friday's Potato Skins,,,,,,
720495904354,Snacks,1,199,T.G.I. Friday's:Sour Cream & Onion,,,,,,
720495909359,Snacks,1,200,TGI Fridays Potato Skins Chili Cheese,,,,,,
720495910355,Snacks,1,199,T.G.I. Friday's:Original,,,,,,
720495920590,Snacks,1,229,Friday's Crunchy Fries,,,,,,
720495925618,Snacks,1,229,TGI Fridays Onion Rings Snack,,,,,,
720495928817,Snacks,1,199,TGI Fridays Jalape̱o Poppers Snack Sticks,,,,,,
720495928831,Snacks,1,199,TGI Fridays Extreme Heat Fries,,,,,,
720495929074,Snacks,1,199,TGI Fridays Potato Skins Bacon Ranch,,,,,,
721134700177,Grocery Non-Taxable,1,175,Golden krust,,,,,,
721134700207,Grocery Non-Taxable,1,175,Golden Krust Jamaican Style Chicken Patties,,,,,,
721134700245,Frozen Food,1,499,Golden Krust Spicy Beef Patties,,,,,,
721134700252,Frozen Food,1,499,Golden Krust Jamaican Beef Patties,,,,,,
721134700276,Frozen Food,1,499,Golden Krust Chicken Patties,,,,,,
722252100900,Grocery Non-Taxable,1,99,Clif Bar:Chocolate Chip,,,,,,
722429400109,Household,1,449,La Awsome Window Clean,,,,,,
722429560056,Household,1,249,TA Surface Cleaner,,,,,,
722429640994,Household,1,449,Awesome Liq Fresh Stain Cleaner,,,,,,
722776200018,Grocery Non-Taxable,1,349,Splenda:Packets,,,,,,
722777337560,Fronto,1,600,A&E Cigar,,,,,,
724082003338,Household,1,249,Ufo Cellulose Sp / Scr,,,,,,
724082101102,Household,1,249,UFO Brand,,,,,,
725275631246,Snacks,1,100,Coconut Candy,,,,,,
725275940034,Snacks,1,100,La Bayamesa Coco Macaroon,,,,,,
725342381715,Grocery Non-Taxable,1,99,Muir Glen Organic:Tomato Paste,,,,,,
726152353381,Drinks,1,349,Jsl,,,,,,
726284000016,Drinks,1,199,Nantucket Nectars Pomegranate Pear,,,,,,
726284000023,Drinks,1,199,Nantucket Nectars Orange Mango,,,,,,
726284000030,Drinks,1,199,Premium Orange Nantucket Nectars,,,,,,
726284000047,Drinks,1,199,Nantucket Nectars Grapeade,,,,,,
726284000108,Drinks,1,199,Nantucket Nectars Watermelon Strawberry,,,,,,
726284000115,Drinks,1,189,Nantucket Nectars Pineapple Orange Guava,,,,,,
726284000122,Drinks,1,199,Nantucket Nectars Big Cranberry,,,,,,
726284000139,Drinks,1,199,Nantucket Nectars Half & Half,,,,,,
726284000146,Drinks,1,199,Nantucket Nectars Red Plum,,,,,,
726284000153,Drinks,1,199,Nantucket Nectars Pressed Apple,,,,,,
726284000160,Drinks,1,199,Nantucket Nectars Squeezed Lemonade,,,,,,
726284000177,Drinks,1,199,Nantucket Nectars Kiwi Berry,,,,,,
726284000184,Drinks,1,199,Nantucket Nectars Peach Orange,,,,,,
726284000191,Drinks,1,199,Nantucket Nectars Pineapple Orange Banana,,,,,,
726284000207,Drinks,1,189,Nantucket Nectars Pomegranate Cherry,,,,,,
726284000535,Drinks,1,189,NANT NEC RED LEMONAD,,,,,,
726284000559,Drinks,1,189,Nantu,,,,,,
726284000627,Drinks,1,199,nantucket orange mango,,,,,,
726284000658,Drinks,1,199,Orange,,,,,,
726284000689,Drinks,1,199,Nantucket,,,,,,
726284000740,Drinks,1,199,Pineappl,,,,,,
726284000771,Drinks,1,199,Cranberry,,,,,,
726284000832,Drinks,1,199,Red plum,,,,,,
726284000863,Drinks,1,199,Apple,,,,,,
726284000894,Drinks,1,199,Nantucket,,,,,,
726284000955,Drinks,1,199,Peach,,,,,,
726284000986,Drinks,1,199,Nantucket,,,,,,
726459611757,Household,1,149,Regal Bath Tissue,,,,,,
726459830615,Household,1,149,regal,,,,,,
726459830806,Household,1,125,Regal 80 Absorbent Sheets,,,,,,
727915100198,Grocery Non-Taxable,1,149,Nuttty Nut & Chocolate,,,,,,
728229134565,Snacks,1,199,Terra:Chips,,,,,,
728229134589,Snacks,1,199,Terra,,,,,,
732626010605,Boss Revolution,1,100,Howards Pork Rids Lime-chili,,,,,,
732626010704,Produce,1,149,Howard`s Pork Rings - Original,,,,,,
732626010803,Grocery Non-Taxable,1,129,Howards Pork Rinds Hot,,,,,,
732626010902,General Food,1,99,Howard`s Soft BBQ Pork Rinds,,,,,,
732626100108,Grocery Non-Taxable,1,225,Howard's fried Pork Skins,,,,,,
732626100115,Dairy,1,225,Howard's Fried Pork Skins - Lime Chili,,,,,,
732626100320,General Food,1,149,Rainbow Sweet & Salty Popcorn,,,,,,
732626200006,Grocery Non-Taxable,1,199,Howard's Mofonguitos Chips w/ Lime & Chili,,,,,,
732962386181,Household,1,499,Hand gel,,,,,,
733447872601,Misc.,1,599,socks,,,,,,
734366037362,Household,1,999,Smoke Odor Eliminator Candle Orange Lemon Splash,,,,,,
734366037621,Household,1,999,Smoke Odor Exterminator Candle Rasta love,,,,,,
734366037638,Household,1,999,Smoke Odor Eliminator Candle Flower Power,,,,,,
734366037782,Household,1,999,Smokeo Serinity,,,,,,
734366037867,Household,1,1000,Smoke Odor Eliminator Candle Maui Wowie Mango,,,,,,
734366038055,Household,1,999,SMOKE odor,,,,,,
734366038116,Household,1,999,SMOKE ODOR CANDLE,,,,,,
736211133397,Tobacco,1,400,Fronto Single,,,,,,
738761300151,Grocery Non-Taxable,1,229,Lettuce,,,,,,
739510100701,Grocery Non-Taxable,1,199,Sobe Smooth:Strawberry Daquiri,,,,,,
739510100909,General Food,1,199,Sobe:Nirvana (Mango Melon),,,,,,
739510400009,Grocery Non-Taxable,1,200,Sobe Elixir:Orange-Carrot,,,,,,
739510800106,Drinks,1,199,Sobe Energize:Green Tea,,,,,,
739510900400,Drinks,1,199,Sobe Liz Blizz:Pina Colada,,,,,,
739510900417,Dairy,1,199,Sobe:Strawberry Banana,,,,,,
740016996019,Grocery Non-Taxable,1,99,Stone Greek Raw Cashews,,,,,,
740016996026,Grocery Non-Taxable,1,99,Stone Greek Premium Trail Mix Cranberry,,,,,,
740016996033,Grocery Non-Taxable,1,99,Stone Greek Raisins,,,,,,
740016996118,Condiments,1,99,Stone Greek Sour Melon,,,,,,
740235500103,General Food,1,100,Soft Baked Chocolate Chip,,,,,,
740235500110,Snacks,1,99,Carley's Soft Baked Iced Lemon Soft Cookies,,,,,,
740235500134,Snacks,1,100,Soft Baked Oatmeal Raisin,,,,,,
740235500141,Snacks,1,100,Carley's Soft Cookies Peanut Butter,,,,,,
740235500158,General Food,1,100,Carley's Soft Cookies Iced Oatmeal,,,,,,
740235511024,Grocery Non-Taxable,1,59,Carley's Soft Baked Oatmeal Raisin Cookies,,,,,,
740235511802,Snacks,1,100,Vanilla Cream,,,,,,
740235511819,Snacks,1,100,Duplex Cream,,,,,,
740235511826,Snacks,1,99,Lemon,,,,,,
742287602170,Drinks,1,299,Limon,,,,,,
745527220431,Snacks,1,100,Woope Cookies Chocolate Cremes,,,,,,
746210827067,Dairy,1,200,Sweet bread,,,,,,
746805147112,Household,1,199,Cavalier Jumbo Cotton Balls,,,,,,
746805293055,Household,1,149,Cavalier Fold & Close Sandwich Bags,,,,,,
747036499995,Misc.,1,299,Gloves,,,,,,
748378001013,Household,1,599,"ECOCO Eco Style Gel, Pink, 32 Ounce",,,,,,
748378001020,Household,1,399,Eco Styler Styling Gel Firm Hold,,,,,,
748378001037,Household,1,599,Ecostyler Protein Styling Gel,,,,,,
748378001044,Household,1,399,Eco Styler Protein Styling Gel Firm Hold,,,,,,
748378001112,Household,1,449,Eco Styler Professional Olive Oil Styling Gel Maximum Hold,,,,,,
748378001143,Household,1,399,Eco Styler Styling Gel Krystal,,,,,,
748378001594,Household,1,599,Eco Styler Olive Oil Styling Gel,,,,,,
748734000155,Frozen Food,1,2199,Raw shrimp,,,,,,
748734000315,Frozen Food,1,1999,Shrimp,,,,,,
748734631403,Frozen Food,1,2199,Shrimp,,,,,,
748734641501,Frozen Food,1,2199,"SeaMazz:Cooked Shrimp, Tail-On",,,,,,
748734841505,Frozen Food,1,1999,Shrimp,,,,,,
748734941502,Frozen Food,1,1199,Seamazz Cooked Shrimp,,,,,,
749507986652,Household,1,149,Boardwalk,,,,,,
749507989554,Household,1,149,Boardwalk,,,,,,
749629371237,Household,1,199,Du-Rag with Long Tie,,,,,,
749650450017,Grocery Non-Taxable,1,249,Caribbean Dreams Coconut milk,,,,,,
749826126487,Snacks,1,199,Pure Protein:Chocolate Peanut Butter,,,,,,
749826539652,Snacks,1,199,Pure Protein Strawberry,,,,,,
750045000205,Household,1,999,Road Runner:Ice Melt,,,,,,
750045000458,Household,1,499,Traction Melt CL,,,,,,
750057000071,Drinks,1,189,Coca cola,,,,,,
750753199567,Household,1,249,LULU BABY WIPE,,,,,,
750753600384,Household,1,349,Dustpan,,,,,,
751667046954,Cigarettes,1,1000,Djarum Black,,,,,,
752349474096,Fronto,1,600,Light up,,,,,,
752830703667,Household,1,175,LIGHTER,,,,,,
753274152103,Household,1,399,Aqua Plumb,,,,,,
753519900056,Grocery Non-Taxable,1,199,Relish,,,,,,
754441550432,Frozen Food,1,1199,Cooked shrimp 1Lb,,,,,,
755355003144,Snacks,1,149,Good Health Veggie Straws & Riracha,,,,,,
755355005940,Snacks,1,149,Good Health Veggie Stix Sea Salt,,,,,,
755355008149,Snacks,1,149,Good Health Ketter Chips Avocado Pol Sea Salt,,,,,,
757528002763,Grocery Non-Taxable,1,99,Takis,,,,,,
757528005276,Dairy,1,125,Barcel Takis Fuego,,,,,,
757528008680,Grocery Non-Taxable,1,499,Barcel Takis Fuego Corn Snack Hot Chili Pepper & Lime,,,,,,
757528008796,Grocery Non-Taxable,1,289,Barcel Takis Fuego,,,,,,
757528008994,Snacks,1,199,Takis,,,,,,
757528037468,Snacks,1,289,Takis Blue Heat,,,,,,
757528046682,Snacks,1,349,Takis Crisp,,,,,,
758524899173,Grocery Non-Taxable,1,99,Elin's Delight Neon Sour Bears,,,,,,
758524899487,Grocery Non-Taxable,1,99,Elin's Delight Original Fried Pork Skins,,,,,,
758524899494,Grocery Non-Taxable,1,100,Elius Delight Peanut,,,,,,
758524899746,Condiments,1,149,Plantain strip,,,,,,
759165000065,Misc.,1,199,VapoRub,,,,,,
759199801171,Meat/Fish,1,599,Premium Bacon,,,,,,
759313041049,Snacks,1,100,Uncle Wally's Muffin Chocolate Chips,,,,,,
759313891040,Snacks,1,100,Uncle Wally's Bake Shoppe:Blueberry,,,,,,
759313892047,Snacks,1,99,Uncle Wally's Bake Shoppe:Banana Nut,,,,,,
760695011575,Household,1,1999,SmoothTouch L Disposable Vinyl Gloves Powdered,,,,,,
760695573011,Grocery Non-Taxable,1,349,Chives,,,,,,
760695573073,Grocery Non-Taxable,1,349,Cloves,,,,,,
760695573189,Grocery Non-Taxable,1,599,Seed,,,,,,
761073425908,Tobacco,1,699,Bugler,,,,,,
761720056202,Grocery Non-Taxable,1,299,Mazola Corn Oil,,,,,,
761720056301,Grocery Non-Taxable,1,499,Mazola:100% Pure,,,,,,
761720058596,Grocery Non-Taxable,1,999,Crisco Pure Corn Oil,,,,,,
761720063453,Grocery Non-Taxable,1,999,Mazola:Blend of Vegetable & Canola Oils,,,,,,
761720071045,Misc.,1,299,Argo:100% Pure,,,,,,
761720987490,Grocery Non-Taxable,1,599,Mazola:100% Pure,,,,,,
761720988183,Grocery Non-Taxable,1,229,Argo Double Acting,,,,,,
761847548833,Fronto,1,600,Dominican Cigar,,,,,,
761847548901,Fronto,1,600,Sizla,,,,,,
761847548949,Fronto,1,600,Fronto smooth,,,,,,
761847549007,Fronto,1,300,Fronto king mini,,,,,,
761847549014,Fronto,1,300,Fronto king Mini wizzla,,,,,,
761847549113,Fronto,1,600,Eizzla,,,,,,
761847549359,Fronto,1,600,Wizzla hand rolled,,,,,,
764090024031,Grocery Non-Taxable,1,399,Chocolate EMBAJADOR 10 Tablets,,,,,,
764608009789,Household,1,200,Duct Tape,,,,,,
767321043160,Cigarettes,1,750,Gold Crest 100's Full Flavor Menthol Box,,,,,,
767321613165,Cigar's,1,700,Hi-Val 100's Full Flavor Box,,,,,,
767321614179,Tobacco,1,750,Hi-Val Box Full Flavor King,,,,,,
767321642158,Grocery Non-Taxable,1,700,Hi-Val Full Flavor Menthol King Soft,,,,,,
767321643162,Cigar's,1,700,Hi-Val 100's Full Flavor Menthol Box,,,,,,
767556867289,Household,1,199,Happy Birthday Candles,,,,,,
767556960102,Household,1,199,Tube Repair Kit,,,,,,
767571911554,Fronto,1,600,Boss up cigar,,,,,,
768210100018,Frozen Food,1,199,Italian Ice Cream Lemon,,,,,,
768210100025,Frozen Food,1,199,Watermelon,,,,,,
768210100032,Frozen Food,1,199,Richie's Super Premium Italian Ice Cherry,,,,,,
768210100056,Dairy,1,199,Richie's Super Premium Italian Ice Blue Vanilla,,,,,,
768210100070,Frozen Food,1,199,Cotton Candy,,,,,,
768210100087,Frozen Food,1,199,Richie's Super Premium Italian Ice Mango,,,,,,
768210100094,Dairy,1,199,U,,,,,,
768210100100,Frozen Food,1,200,Richie's Coconut Italian Ice,,,,,,
768210100117,Frozen Food,1,199,Richie's Super Premium Italian Ice Blue Raspberry,,,,,,
768210100124,Frozen Food,1,200,ROOT BEER,,,,,,
768210100131,Ice Cream,1,199,Sour apple,,,,,,
768210100148,Ice Cream,1,199,Banana,,,,,,
768210100155,Dairy,1,199,Chiral,,,,,,
768213100114,Ice Cream,1,200,Icy,,,,,,
769894388921,Fronto,1,600,Old man dark,,,,,,
781231000020,Grocery Non-Taxable,1,189,Rap Snacks Sour Cream & Onion,,,,,,
781231000136,Snacks,1,129,Rap Snacks Honeyb Jalapeno,,,,,,
781231000440,Snacks,1,189,Rap icon,,,,,,
781308001356,Grocery Non-Taxable,1,399,Herbal tea,,,,,,
786119000185,Meat/Fish,1,799,Induveca Smoked Cooked Salami,,,,,,
786119000680,Meat/Fish,1,599,Campesino Cooked Salami,,,,,,
786162001511,Drinks,1,199,Glaceau Smart Water:and Electrolytes for taste,,,,,,
786162002969,Drinks,1,199,Vitamin Water Zero XXX - Acai-Blueberry-Pomegranate,,,,,,
786162002976,Drinks,1,199,Vitamin Water Zero:Squeezed - Lemonade,,,,,,
786162002983,Drinks,1,199,Glaceau Vitamin Water Zero:Rise - Orange,,,,,,
786162004857,Drinks,1,249,Vitaminwater Refresh Tropical Mango,,,,,,
786162005311,Drinks,1,179,Vitaminwater Ice,,,,,,
786162010001,Drinks,1,249,Glaceau Vitamin Water:power-C - dragonfruit,,,,,,
786162040008,Grocery Non-Taxable,1,179,VitaminWater Essential,,,,,,
786162070005,Drinks,1,179,VitaminWater Focus - Kiwi-Strawberry,,,,,,
786162080004,Drinks,1,249,VitaminWater Energy - Tropical Citrus,,,,,,
786162110008,Drinks,1,249,VitaminWater Revive - Fruit Punch,,,,,,
786162150004,Drinks,1,249,VitaminWater XXX  Acai-Blueberry-Pomegranate,,,,,,
786162200433,Drinks,1,199,Glaceau Smart Water:Electrolyte Enhanced Water,,,,,,
786162338006,Drinks,1,199,Glaceau Smart Water:Vapor Distilled Water,,,,,,
786162410740,Drinks,1,199,Zero,,,,,,
786778030240,Snacks,1,100,Nurty bar,,,,,,
788114000474,Grocery Non-Taxable,1,99,U,,,,,,
788914540408,Grocery Non-Taxable,1,399,Home,,,,,,
790330004273,Drinks,1,169,Rica Chinola,,,,,,
790330014326,Drinks,1,325,Fruit,,,,,,
790330050133,Drinks,1,249,Rica Mango Juice,,,,,,
790330050461,Drinks,1,179,Rica Fruit Punch Juice,,,,,,
790330050478,Drinks,1,169,Rica Orange Juice,,,,,,
790330050669,Drinks,1,100,Rica Fruit Punch,,,,,,
790330061030,Drinks,1,125,Rica ChocoRica,,,,,,
791669301224,Grocery Non-Taxable,1,499,Corn Flakes:Cereal,,,,,,
793573176202,Vitamins/Medicine,1,600,Golden Night,,,,,,
793770330063,Household,1,199,Household Rubber Gloves Medium,,,,,,
794504991550,Tobacco,1,600,Fronto King Blue Tobacco Leaf 1 Cibarrillo,,,,,,
795434541020,Household,1,199,Red Candle,,,,,,
795434541037,Household,1,199,vela blanca,,,,,,
795434541068,Grocery Non-Taxable,1,200,Eternalux Blue candle,,,,,,
795434838069,Household,1,199,San Miguel Candle,,,,,,
795434990170,Household,1,199,Nuestra Senora de Altagracia,,,,,,
797496876799,Household,1,1199,Prim Conventional Green 50/50,,,,,,
798238112007,News Paper,1,450,Herald,,,,,,
798238122006,News Paper,1,450,News peper,,,,,,
798238132005,Misc.,1,450,Herald,,,,,,
798238142004,News Paper,1,450,Herald Newspaper,,,,,,
798238152003,Grocery Non-Taxable,1,450,Boston Herald,,,,,,
798238162002,News Paper,1,450,Boston Herald,,,,,,
798238272008,Misc.,1,400,Boston Sunday Herald,,,,,,
798525160032,Grocery Non-Taxable,1,199,Snow's:New England Condensed,,,,,,
799745283044,Drinks,1,100,Red Panax Ginseng Extract,,,,,,
799745302066,Grocery Non-Taxable,1,100,Ginseng,,,,,,
801243017516,Household,1,149,Ripac scrub,,,,,,
801248158399,Misc.,1,149,Bo,,,,,,
802763164841,Drinks,1,599,SUNSWEET PRUNE JUICE,,,,,,
804879290063,Snacks,1,100,Party Popcorn Sweet & Crunchy,,,,,,
804879290070,Snacks,1,99,KETTLE CORN,,,,,,
807617000061,Candy,1,199,Kinder,,,,,,
807800000878,Candy,1,199,Kinderjoy,,,,,,
808330000277,Snacks,1,149,Gourmet Blueberry Pound Cake Slice 5oz,,,,,,
808330000307,Snacks,1,149,Fernando's Bakery Gourmet Coconut Cake,,,,,,
808330000314,Snacks,1,149,Fernando's Bakery Gourmet Pineapple Pound Cake,,,,,,
808330000321,Snacks,1,149,Fernando's Bakery Gourmet Maple Cake,,,,,,
808330000369,Snacks,1,149,Fernando`s Bakery Gourmet Plain Pound Cake,,,,,,
808330000383,Snacks,1,149,Fernando's Bakery Gourmet Lemon Iced Cake,,,,,,
808330000390,Snacks,1,100,Fernando`s Bakery Gourmet Chocolate Chip Cake,,,,,,
808330000550,Snacks,1,100,Fernando's Bakery Gourmet Corn Bread,,,,,,
808330004015,Snacks,1,129,American Classic Bakery Gourmet Plain Pound Cake,,,,,,
808330004022,Snacks,1,99,American Classic Gourmet Marble Pound Cake,,,,,,
808330004107,Grocery Non-Taxable,1,100,American Classic Bakery Gourmet Corn Muffins,,,,,,
808330004114,Grocery Non-Taxable,1,125,American ClassicBlueberry Muffin,,,,,,
808330800129,Household,1,149,American Classic Gourmet Banana Walnut Muffins,,,,,,
808330800136,Dairy,1,100,American Classic Gourmet Chocolate Chip Muffins,,,,,,
808330800211,Snacks,1,149,Fernando's Bakery Pistachio Pound Cake,,,,,,
808829030013,Grocery Non-Taxable,1,299,Lucky SS White Pearl Soap,,,,,,
808829031515,Vitamins/Medicine,1,499,Lucky Hand Sanitizer - Classic,,,,,,
808829031546,Condiments,1,199,Lucky Instant Hand Sanitizer Lavender Scent,,,,,,
808829031553,Grocery Non-Taxable,1,275,Lucky Super Soft Instant Hand Sanitizer,,,,,,
808829042849,Grocery Non-Taxable,1,199,Lucky Nail Polish Remover,,,,,,
808829060249,Household,1,199,Trash Bags Black 26 Gallon 10 Count,,,,,,
808829061048,Household,1,499,Home Select Delta Oven Cleaner,,,,,,
808829100044,Grocery Non-Taxable,1,199,Shampoo,,,,,,
808829100839,Produce,1,289,Home Select Tall Kitchen Bags,,,,,,
808829109160,Household,1,349,Foam Hand Sanitizer,,,,,,
809219600045,Grocery Non-Taxable,1,299,White Rain:Sensations Hydrating Tropical Coconut,,,,,,
809219600267,Grocery Non-Taxable,1,399,White Rain:Sensations Hydrating Apple Blossom,,,,,,
809744000082,Snacks,1,199,Kinder,,,,,,
810056350154,Snacks,1,189,Takis Meat Sticks 1z,,,,,,
810607021694,Snacks,1,249,Pop Corners,,,,,,
810607023094,General Food,1,199,Popcorners Cheddar,,,,,,
810607023100,General Food,1,229,PopCorners Sea Salt,,,,,,
810607023117,Snacks,1,229,Pop Corners Kettle,,,,,,
810607023124,Snacks,1,229,PopCorners Cheesy Jalape̱o,,,,,,
810607023148,Snacks,1,229,PopCorners Sweet Chili,,,,,,
811298020027,Household,1,100,LEIGA SPARK LIGHTERS,,,,,,
811298020355,Household,1,300,Lighter Zengaz,,,,,,
811298020379,Household,1,499,Torch Lighter Lrg,,,,,,
811298020522,Household,1,499,Lighter,,,,,,
811298020553,Misc.,1,299,Zengaz,,,,,,
811435002145,Household,1,235,Chore Boy Copper Scouring Pad,,,,,,
811435002183,Household,1,199,Chore Boy Ultimate Scrubbers,,,,,,
811435002206,Household,1,125,Chore Boy Heavy Duty Scrubbing Sponge,,,,,,
811490600102,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490601109,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490602106,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490603103,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490604100,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490605107,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490606104,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490607101,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490608108,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490609105,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490610101,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811490611108,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR,,,,,,
811620020398,Drinks,1,249,Yup chocolate,,,,,,
811620022354,Drinks,1,249,Fairlife Cookies n cream,,,,,,
811673010001,Tobacco,1,399,Hot Road Tubes,,,,,,
811673010018,Tobacco,1,399,Hot Rod Tube Red,,,,,,
812934024218,Electronics,1,700,WARNER MICRO CABLE,,,,,,
813694023428,Grocery Non-Taxable,1,199,Bai Antioxidant Watermelon,,,,,,
813805000034,Snacks,1,25,Gummi cup cake,,,,,,
813805000041,Candy,1,50,Efruity,,,,,,
813805002298,Candy,1,199,e.frutti:Lunch Bag - Assorted,,,,,,
813805002328,Candy,1,199,efrutti movie bag,,,,,,
813805005008,General Food,1,25,Gummy Mini Burger,,,,,,
813805005046,Grocery Non-Taxable,1,25,Hot Dog Gummi Candy,,,,,,
813805005060,Grocery Non-Taxable,1,50,E. Frutti Wrapped Gummi Mini Pizza,,,,,,
813805005121,Electronics,1,25,Gummi Mini Burger Sour,,,,,,
813805005183,Candy,1,50,E.frutti Gummi Candy Sour Gecko,,,,,,
814109020049,Snacks,1,229,Cookie Pop,,,,,,
814109026027,Snacks,1,229,Cookie Pop,,,,,,
814266023624,Household,1,799,Blumen Hand Sanitizer,,,,,,
814859010918,Household,1,1499,AWS-600,,,,,,
815154020008,Grocery Non-Taxable,1,269,NOS High Perfomance Energy Drink,,,,,,
816374020014,Grocery Non-Taxable,1,169,7 Days Soft Croissant Peanut Butter Creme & Jelly,,,,,,
816374020038,Grocery Non-Taxable,1,159,7 days Croissant Peanut Butter,,,,,,
816374020281,Snacks,1,199,7 Days Double Strawberry & Vanilla Filling,,,,,,
816374020595,Grocery Non-Taxable,1,169,7days,,,,,,
816374020694,Snacks,1,199,C,,,,,,
816374020717,Snacks,1,199,7 days,,,,,,
816559012841,Household,1,199,2 In 1 Moisturizing Shampoo + Conditioner,,,,,,
816559012858,Household,1,199,Extra Body Volumizing Conditioner,,,,,,
816559012865,Household,1,199,Alberto Vo5 Extra Body Volumizing Shampoo,,,,,,
816559012940,Household,1,199,Alberto VO5 Herbal Escapes Sun Kissed Raspberry Shampoo816559012940,,,,,,
816559013008,Grocery Non-Taxable,1,299,"Alberto Vo5 Split Ends Anti Breakage Shampoo Protects Against Breakage with Panthenol 370ml (12,5oz)",,,,,,
816559014258,Household,1,199,Alberto Vo5 Split Ends,,,,,,
816559016757,Household,1,199,Vo5,,,,,,
816559016764,Household,1,199,Vo5,,,,,,
816615012136,Grocery Non-Taxable,1,249,S,,,,,,
818094000017,Grocery Non-Taxable,1,249,Rockstar Double Strength,,,,,,
818094000024,Drinks,1,249,Rockstar:Sugar Free,,,,,,
818094003001,Drinks,1,249,Rockstar Punched Fruit Punch,,,,,,
818094003902,Grocery Non-Taxable,1,250,Rockstar Lime Freeze Energy Drink,,,,,,
818094007436,Grocery Non-Taxable,1,249,Rock star Blackout,,,,,,
818159010654,Household,1,299,Chest rub,,,,,,
818215010024,Household,1,499,Socks,,,,,,
818290011770,Drinks,1,349,Chobani,,,,,,
818290011794,Drinks,1,349,Chobani,,,,,,
818480015151,Candy,1,199,Sunkist,,,,,,
818480015168,Candy,1,199,Sunkist,,,,,,
818480015175,Candy,1,199,Sunkist,,,,,,
818645010106,Grocery Non-Taxable,1,169,Salutti Yogolo Strawberry,,,,,,
819221014358,Household,1,200,Pregnancy test,,,,,,
819466010771,Tobacco,1,599,Hype Silver Cigarillos Guanranteed Fresh,,,,,,
819466010788,Tobacco,1,599,Hype Sweet Cigarillos,,,,,,
819466011242,Cigar's,1,599,Hi-Fi Cigarillo,,,,,,
819466011303,Cigar's,1,599,hi-fi silver edition,,,,,,
819721010287,Tobacco,1,299,Bluntville Palma Wrap,,,,,,
819898019199,Snacks,1,100,Snackwells Cookies Vanilla Crme,,,,,,
819913011405,Tobacco,1,1499,JUUL MINT,,,,,,
819913011429,Tobacco,1,1499,JUUL TABBACO,,,,,,
819913011580,Tobacco,1,4000,jul basic kit,,,,,,
819913012594,Tobacco,1,1499,JUUL CART MENTHL,,,,,,
819913012686,Tobacco,1,1499,JUUL CART CLSSCTOB,,,,,,
819913012693,Tobacco,1,3000,JUUL PODS CLASSIC TOB 3% 4PK,,,,,,
819913014987,Tobacco,1,2000,JUUL PODS VA TOBACCO 3% 2PK,,,,,,
824150226123,Drinks,1,229,POM Pomegranate Honey Green Tea JUICE,,,,,,
826913900202,Drinks,1,300,Ivy's Roots,,,,,,
827755070139,Condiments,1,499,Brut:Splash-On,,,,,,
829274007030,Pet,1,799,Meow Mix:Indoor Formula,,,,,,
829274007092,Pet,1,299,Meow Mix:Kitten Li'l Nibbles,,,,,,
829274454186,Pet,1,399,Meow Mix:Original Choice,,,,,,
829274512312,Pet,1,299,Meow Mix Seafood Medley,,,,,,
829274512329,Pet,1,999,Meow Mix:Seafood Medley,,,,,,
829274512527,Pet,1,999,Meow Mix:Tender Centers Salmon & White Meat Chicken Flavors,,,,,,
829274513753,Pet,1,999,Meow Mix:Original Choice,,,,,,
829274514200,Pet,1,799,Alley Cat:Chicken & Tuna,,,,,,
829515300074,Dairy,1,75,Garden Veggie Straws Zesty Ranch,,,,,,
829515300579,Snacks,1,100,Sensible Portions:Sea Salt,,,,,,
830108000356,Grocery Non-Taxable,1,399,Zuka Orange,,,,,,
830108703974,Grocery Non-Taxable,1,399,Zuko Guanabana,,,,,,
830961001484,Grocery Non-Taxable,1,50,Butane Cigarette Lighter,,,,,,
830961011308,Misc.,1,100,Lighter,,,,,,
832460000357,Grocery Non-Taxable,1,119,Chunks,,,,,,
832460000883,Grocery Non-Taxable,1,89,Fish,,,,,,
834164000114,Grocery Non-Taxable,1,299,Caridom Artificial Black Vanilla,,,,,,
834810001458,Misc.,1,100,Classic Lighter,,,,,,
835196000257,Tobacco,1,599,Double Diamond Full Flavor,,,,,,
835196000264,Tobacco,1,2000,Double Diamond Red Carton,,,,,,
